id,created_at,favorite_count,retweet_count,text
1562685005746225153,2022-08-25 06:15:13+00:00,28,5,"During a discussion on Asia’s economies with Bloomberg TV today, our Chief APAC Economist Andrew Tilton explained the drivers of central bank policy amid elevated inflation:　https://t.co/p0ey1NaSD2 https://t.co/ir8JE1Bw7S"
1562381322639015936,2022-08-24 10:08:29+00:00,39,9,"As demand for natural gas rises globally, Samantha Dart, our head of natural gas research, discussed the market dynamics with Bloomberg TV: https://t.co/GTOn5wUDeE https://t.co/EBZns3APYF"
1562068254641750018,2022-08-23 13:24:28+00:00,18,10,Why is life sciences the largest driver of health care innovation? Learn how investors are approaching opportunities in the sector: https://t.co/sArsKD54wm #ExchangesGS https://t.co/y837qkJ7PT
1560347380695842817,2022-08-18 19:26:20+00:00,26,6,"For the second consecutive year, Apple Card &amp; Issuer Goldman Sachs Ranked #1 in Customer Satisfaction in the Midsize Credit Card Issuers Segment. Thank you to our customers for making this award possible. https://t.co/esnbvQzTFs https://t.co/aRJIPqSzjl"
1560182435492626434,2022-08-18 08:30:54+00:00,20,9,"Today on Bloomberg TV, our Chief China Economist Hui Shan explained why we have downgraded our full-year growth forecast for China to a below-consensus 3%: https://t.co/p6v5F9CQjC https://t.co/UyxMUCkg3q"
1559540521529479171,2022-08-16 14:00:09+00:00,26,8,"Our commodity bull and global head of commodities research, Jeff Currie, explains why he still believes in a commodities supercycle on our latest #ExchangesGS. Listen now: https://t.co/KUfWER3qMJ https://t.co/VSpwJMdMRB"
1559451420310511616,2022-08-16 08:06:06+00:00,17,2,"China’s food imports are roughly equivalent to 70% of its total arable land. As geopolitics and climate change bring food security into focus, Trina Chen, our co-head of China equity research, discusses the implications for investors on Bloomberg TV: https://t.co/DA41iiINtu https://t.co/7bgJnXS2KA"
1559178152701792256,2022-08-15 14:00:14+00:00,30,8,"Lord Simon Woolley, Co-Founder of @OpBlackVote, discusses the importance of building pathways to success for people from all backgrounds. Watch now: https://t.co/oWnxoKXU24 #TalksAtGS https://t.co/dqQJITCynu"
1557728543257141249,2022-08-11 14:00:00+00:00,23,11,"Has the US economy slowed enough to bring down inflation? Our economists say there are signs the economy is slowing sufficiently, but progress on bringing down inflation still isn’t convincing. https://t.co/8gUEkvLZfe"
1557352560373252096,2022-08-10 13:05:59+00:00,17,7,"Our senior strategist for the investment strategy group, Matheus Dibo, spoke to Bloomberg to share his growth outlook and views on the risks of recession:

https://t.co/tNyxeHJEy3"
1557055392454250496,2022-08-09 17:25:08+00:00,13,2,.@PermiraNews' Tara Alhadeff discusses the outlook for discretionary spending in times of volatility. Listen now: https://t.co/mCPNo5bv3j #ExchangesGS https://t.co/SgJCm4k8u2
1556961354229194752,2022-08-09 11:11:28+00:00,16,3,"Today on CNBC our Head of EM Cross-Asset Strategy Caesar Maasry discussed why investors should consider separating China from their emerging markets investment strategies. 
https://t.co/93eqVmCyZW"
1556641382177054721,2022-08-08 14:00:01+00:00,13,3,Is this the end of the tried and tested 60/40 investment portfolio? Our Research team believes there might be a better formula for periods of high inflation like today: https://t.co/9TrkHv6uKw
1556557208472764417,2022-08-08 08:25:32+00:00,17,6,"“While the magnitude may have been too much for policymakers’ liking, the direction is by design.” Our Chief China Economist Hui Shan discusses China’s real estate sector slowdown, as well as the latest trade data and the yuan outlook on Bloomberg TV: https://t.co/gtA25RvEor https://t.co/6802qC6V4J"
1555554251920769024,2022-08-05 14:00:09+00:00,21,7,How can managers be aware of biases against Asian Americans in the workplace? Listen to our latest findings on the benefits of a diverse workforce: https://t.co/4MJPMeoQaa #ExchangesGS https://t.co/AWLD1IpMEa
1555478763856707585,2022-08-05 09:00:11+00:00,11,2,What is in store for the China Internet sector in the second half of 2022? Our Head of Asia Internet Research Ronald Keung discusses on Bloomberg TV today: https://t.co/bPK3QqAn6y https://t.co/dXepMxQ9DY
1555280311713513472,2022-08-04 19:51:36+00:00,130,14,Watch @McLarenF1's @LandoNorris explain why “everything counts” in Formula 1 Racing: https://t.co/OTaLFvTKkn #TalksAtGS https://t.co/UoUdo7MKyl
1554813536039305216,2022-08-03 12:56:48+00:00,22,8,"Santanu Sengupta, our India economist, joined CNBC-TV18 to discuss recession fears, inflation, a volatile rupee and the country’s record trade deficit ahead of this week’s Reserve Bank of India monetary policy meeting: https://t.co/cziM2P4zJh"
1554553878993149954,2022-08-02 19:45:01+00:00,33,9,"Meet Matt, a vice president in our Engineering Division and volunteer marshal for F1, who met @LandoNorris of @McLarenF1 while marshalling the Hungarian Grand Prix.🏁

Learn more about our partnership with McLaren Racing: https://t.co/7AdswCjIiB https://t.co/4Sdt3TpJg1"
1554498540700942338,2022-08-02 16:05:07+00:00,14,6,.@ForerunnerVC’s @Eurie_Kim talks about how flexibility is an important skill for entrepreneurs: https://t.co/wC0pcKOpQH #ExchangesGS https://t.co/AzQFTqLGCi
1554359932073426944,2022-08-02 06:54:21+00:00,17,7,"Our Head of Asia Credit Strategy Kenneth Ho discussed with CNBC the outlook for real estate developers in China, where construction delays have prompted some homebuyers to suspend mortgage payments: https://t.co/P9AaevVRqn"
1554161840841695232,2022-08-01 17:47:12+00:00,22,7,"Jan Hatzius, our Chief Economist and head of the Global Investment Research Division, on the chances of a US recession and what the Federal Reserve should focus on: https://t.co/L19V5p1Hk7"
1554105582986186754,2022-08-01 14:03:39+00:00,12,8,Our research shows that Europe can stop using Russian gas and still attain its climate goals. Read more about our Carbonomics framework and the investment that can make Europe’s energy system more sustainable. https://t.co/vKFLw9cryW
1553009956894523392,2022-07-29 13:30:01+00:00,16,5,"We’re honored to rank #4 in @JustCapital’s Top 100 US Companies Supporting Healthy Families &amp; Communities. This year has brought challenges to many families &amp; communities, and our goal is to support our people through these times and always. 

Learn more: https://t.co/ya7jOXXdYQ https://t.co/v6qXrm6DrW"
1552914564651565057,2022-07-29 07:10:58+00:00,28,4,"With earnings season well under way, Timothy Moe, our chief Asia Pacific equity strategist, discusses the prospects for Japanese stocks on CNBC: https://t.co/oUk3xViI6A"
1552368222510452740,2022-07-27 19:00:00+00:00,28,11,"Samantha Dart, our Head of Natural Gas Research, discusses the potential impact of Russia’s latest capacity cuts via the Nord Stream 1 pipeline, and price scenarios for Germany and other countries heading into the winter months: https://t.co/SkfZpLpKYS"
1552308149792669696,2022-07-27 15:01:18+00:00,20,4,"At our recent @GS10KSmallBiz Summit, Asahi Pompey, our Global Head of Corporate Engagement, and Joe Wall, our National Director of #10KSBVoices, sat down with two small business owners to talk about the state of small businesses. Listen now: https://t.co/vyHdUCaK8N https://t.co/FcD5LWufy1"
1551976635884347392,2022-07-26 17:03:58+00:00,14,11,"By embracing sustainability, companies are creating long-term value. Our EMEA IBD Head of ESG, Bertie Whitehead, explains how the energy transition and circular economy are becoming targets for growth investing: https://t.co/9JxNIbK3R8"
1551567950993317888,2022-07-25 14:00:00+00:00,26,10,"Are private markets a haven from economic turmoil? As stocks stumble, a key question is where the $10 trillion in private markets goes from here. Learn more: https://t.co/gOporIpUPH"
1550496479961309185,2022-07-22 15:02:22+00:00,42,16,"Thank you to all the incredible #smallbiz owners who joined us this week at our #10KSmallBiz Summit! 🤝 

Over the course of just three days, we attended breakout sessions with business leaders and discussed economic policy. Learn more: https://t.co/nEanvkttrL #MakeSmallBig https://t.co/xVFSYxUR1e"
1550480837883207680,2022-07-22 14:00:12+00:00,23,5,"How are global corporations navigating the energy transition? Hear Giulia Chierchia, EVP of Strategy, Sustainability, and Ventures at @bp_plc, discuss the company’s transition: https://t.co/0uUmaijoLJ #ExchangesGS https://t.co/MLq6pUc4a5"
1550069898658947073,2022-07-21 10:47:17+00:00,24,8,"With natural gas supplies top of mind, our Head of Natural Gas Research Samantha Dart joined Bloomberg TV to discuss the outlook for this market: https://t.co/4aiJ5FvQPu https://t.co/Slnh6EuCVy"
1549871120639311872,2022-07-20 21:37:25+00:00,26,15,"Will Russia reopen Nord Stream 1, a vital pipeline for natural gas into Europe? 

European energy security specialists Alberto Gandolfi &amp; Christian Schnittker share their views on what a lasting shutdown could mean for the German economy: https://t.co/SDUfK9l4i3"
1549482664020803584,2022-07-19 19:53:49+00:00,58,24,“We’re here to let those small businesses express directly to their legislators how they can be supported to help drive economic growth across the country.” —CEO David Solomon on @CBSMornings discussing today's @GS10KSmallBiz summit in Washington D.C.: https://t.co/gpVfUF8JRo https://t.co/YJZ4CmloGR
1549393661095546888,2022-07-19 14:00:09+00:00,8,3,.@OneCarlyle's Sandra Horbach discusses the impact of digital transformation on investing. Listen now: https://t.co/viBmSDOYxb #ExchangesGS https://t.co/A2ph2cPZ8y
1549203027457966082,2022-07-19 01:22:39+00:00,27,5,"Watch Hui Shan, our chief China economist, discuss the challenges of China’s property market and the country’s growth target on BloombergTV: https://t.co/PL6qEoCiuj https://t.co/WHEkKI4Olt"
1549057968821268480,2022-07-18 15:46:14+00:00,29,2,"Today we reported our 2Q 2022 earnings results.

We produced solid results in a complicated market backdrop, reflecting the diversity and quality of our franchise. Watch Carey Halio, global head of Investor Relations, share some key takeaways: https://t.co/YmD7rOfugp"
1548992796043911169,2022-07-18 11:27:16+00:00,30,2,Our Chairman and CEO David Solomon comments on $GS' 2Q 2022 earnings results. Learn more and view our results: https://t.co/EvdrHc2akY https://t.co/kEVX3aaE2q
1548992789576400897,2022-07-18 11:27:14+00:00,24,3,$GS provides additional detail on 2Q 2022 earnings results. Press release and accompanying presentation available here: https://t.co/EvdrHc2akY https://t.co/E9WU8uy2AQ
1548992777257721856,2022-07-18 11:27:11+00:00,51,18,"$GS announces 2Q 2022 net revenues and earnings per share. View the full results, accompanying presentation and learn more on our 9:30AM ET conference call: https://t.co/EvdrHc2akY https://t.co/UFR3thAlVS"
1548045991261061121,2022-07-15 20:45:00+00:00,37,5,"REMINDER: $GS earnings will be released at approximately 7:30AM ET Monday, July 18th on this account. Check back here for the full release."
1547944071821283328,2022-07-15 14:00:00+00:00,45,10,"Economic conditions are tough for even the most experienced small businesses. To understand what they need from policymakers, read our conversation with some of our #10KSmallBiz alumni here: https://t.co/AvbxWnD7Ba"
1547640828062883844,2022-07-14 17:55:01+00:00,35,6,"Thank you to our clients who entrust us to deliver the world’s best and partner with us to help achieve their financial objectives. A special congrats to our teams around the world for these wins in @Euromoney’s Awards for Excellence. 

See the full list: https://t.co/AuyNc6QDi7 https://t.co/3o0cRzF3tf"
1546887158572670979,2022-07-12 16:00:13+00:00,17,5,What changes have led to the recent boom in private credit? Listen here: https://t.co/VOcOO0Xaz6 #ExchangesGS https://t.co/bloo9ldjP0
1546487001121161216,2022-07-11 13:30:08+00:00,25,7,.@KKR’s Tara Davies tells us why it’s important to invest through uncertainty. Listen here: https://t.co/rMqvR9Xzku #ExchangesGS https://t.co/8GGIQGmh89
1545407387804246018,2022-07-08 14:00:08+00:00,27,11,What’s in focus for our Chairman and CEO David Solomon? Hear his views on our current economic environment: https://t.co/7Sd4k6zA3d #ExchangesGS https://t.co/bDCvrZ2ItR
1545237846683942912,2022-07-08 02:46:26+00:00,22,6,Valuations for Chinese equities have risen in recent weeks. Our APAC Equity Strategist Sunil Koul joined Bloomberg TV this morning to discuss other factors that might drive the outperformance of these assets compared with US stocks: https://t.co/DjNrGbREAu https://t.co/kEHNLo1vEW
1545068395405737985,2022-07-07 15:33:06+00:00,15,3,"The correct answer was the Mayans! They are believed to have used chocolate as currency, according to a study.
Love chocolate? Find out a bit more about the industry: https://t.co/7eysCDYfsu"
